,user,item,rating
31131,222,953,3.0
84241,564,2858,5.0
3391,19,1126,3.0
15531,102,1196,5.0
36132,262,2428,3.0
50503,371,97938,4.5
64598,461,3699,2.5
82219,561,1573,4.0
3516,19,1385,3.0
96971,648,71429,4.0
44586,312,2580,4.0
94501,624,8784,3.5
63919,460,1801,1.0
8171,53,2987,1.0
8889,57,1378,4.0
78977,547,2204,4.0
75938,528,2966,3.5
15100,99,316,1.0
57925,421,110,5.0
7820,48,96281,3.0
98696,662,434,3.0
3319,19,786,3.0
50939,378,1089,4.0
37115,268,410,3.5
98631,661,1027,1.0
80787,547,134130,4.5
30613,217,5500,4.5
18078,119,2071,4.0
51269,380,1339,3.5
59402,430,3671,4.5
80827,548,3,4.0
90546,600,97913,4.0
66915,468,72647,4.5
1828,15,4641,3.0
29460,213,1831,2.0
3445,19,1249,4.0
37743,271,1198,4.5
99121,664,60832,3.0
59293,430,778,5.0
99949,671,2795,3.5
67899,472,4054,2.0
66308,468,3555,2.0
67514,472,1380,4.0
98173,655,72998,4.0
89221,595,1033,3.0
61140,447,36,4.0
90404,599,8642,3.0
74657,518,2613,4.0
30629,217,30822,4.0
26969,198,3147,3.5
10311,73,442,3.5
1261,15,1293,4.0
66542,468,6564,1.0
49667,363,596,5.0
66560,468,6863,3.0
34240,243,6754,3.0
55071,395,671,5.0
25196,185,364,3.0
99874,670,1183,5.0
20900,144,337,4.0
10440,73,1252,4.0
25611,187,5103,4.5
85998,575,3671,4.0
70418,487,736,5.0
20426,136,5952,4.5
41970,300,2858,4.0
75717,526,39427,4.5
68154,473,99728,5.0
6137,32,165,4.0
5086,30,227,2.0
49069,358,1784,4.0
47514,349,2106,5.0
3280,19,535,4.0
55792,402,122886,4.0
36799,264,2145,3.0
81073,550,1747,3.0
49269,358,2861,2.0
86995,580,3408,2.5
32471,234,59315,3.5
93786,624,1620,4.0
75962,528,4223,4.0
13099,84,4270,3.5
78665,547,1078,4.0
27470,200,1619,2.5
19688,130,4963,3.5
6301,33,4929,4.0
42483,306,350,3.0
52311,381,4270,2.0
883,12,3869,2.0
46000,330,2565,3.0
78992,547,2285,5.0
64567,461,3255,3.0
47303,346,3972,4.0
77514,537,144,3.0
92567,615,296,5.0
18177,119,2617,2.0
53455,387,938,4.0
37517,270,4011,4.5
78486,547,272,4.0
67193,471,5299,3.5
33161,239,2463,4.0
20430,136,6663,3.5
94593,624,49220,2.5
85035,571,1608,3.5
6846,40,44191,4.5
49139,358,2126,3.0
19879,133,215,1.0
1535,15,2841,2.0
35439,254,153,3.0
19249,128,4016,2.0
92476,614,540,2.0
307,4,2551,4.0
30804,219,8528,5.0
71821,505,898,3.5
28472,212,527,5.0
56490,407,2396,5.0
41350,296,4214,3.0
38465,282,110,4.5
59575,431,928,4.5
27093,199,2329,3.0
73154,509,6881,3.0
21231,149,1265,4.0
43367,311,122,2.5
68173,474,1214,4.0
44010,311,3478,4.5
15820,102,2725,4.0
74012,517,11,5.0
54729,391,838,4.0
66861,468,59784,2.5
62430,452,4703,3.0
7155,43,500,3.0
56843,408,2058,4.0
72261,508,350,3.0
64208,461,590,4.0
58650,426,55820,3.0
84860,569,1357,4.0
21115,148,1288,4.5
95230,624,135137,2.5
39359,287,2394,3.0
79570,547,4914,2.0
21825,150,8493,3.0
74605,518,2406,5.0
85723,575,1197,5.0
14442,94,8132,4.5
65973,468,1515,2.0
83072,564,426,5.0
80968,549,743,2.0
32705,236,1291,4.0
23774,168,235,4.0
6539,36,144,4.0
73302,510,1610,2.0
20999,146,2683,4.0
65729,468,374,1.5
51459,380,3189,3.0
47510,349,1222,5.0
25266,185,1356,4.0
75715,526,8644,3.5
79583,547,4976,3.0
44190,311,6466,3.0
30662,218,2804,4.5
86544,580,293,3.0
85378,574,2717,4.0
64160,461,353,3.0
68897,476,3160,5.0
62549,452,5812,4.0
91993,608,2278,3.0
1174,15,1089,4.0
25583,187,3273,3.0
27791,201,8873,0.5
84740,566,102125,5.0
35538,254,609,4.0
44068,311,4246,3.5
32660,236,913,4.0
66744,468,34048,2.5
27299,199,67665,2.0
9045,58,2788,5.0
38585,282,8360,4.5
51695,380,7348,3.0
43743,311,1391,2.0
70863,495,587,5.0
34013,243,648,3.0
29406,213,1291,3.0
60290,436,1104,5.0
15972,102,3508,5.0
11233,73,27904,3.5
26072,190,3051,2.0
69417,480,62155,3.5
44338,311,26242,3.5
74826,519,3307,5.0
98009,654,6947,4.0
70688,493,613,4.0
15280,100,52,3.0
44906,313,8831,2.5
39042,285,1647,3.0
16087,103,2858,4.0
56343,406,33493,4.0
78560,547,593,5.0
2579,15,118696,1.5
81912,559,527,5.0
61407,451,2541,4.0
36633,262,113640,2.5
35065,251,1240,4.0
14444,94,8464,3.0
53813,388,912,4.0
23513,165,5106,1.5
95339,626,247,4.0
51376,380,2539,4.0
90954,605,912,5.0
11829,74,110,5.0
28029,205,45501,1.5
67696,472,2590,4.0
83255,564,840,4.0
96849,648,4834,4.0
90143,598,2702,2.0
24870,179,1,5.0
74580,518,2335,5.0
84095,564,2528,4.0
18844,125,3755,3.5
81994,559,1682,4.0
8331,56,1210,2.0
89483,596,1356,3.5
29655,213,5313,3.5
98170,655,68954,3.5
13701,88,5377,4.5
96621,647,482,1.0
45264,319,593,4.0
49790,363,2506,2.0
60754,441,3751,4.5
46112,333,8665,4.5
31084,220,4033,4.0
78640,547,999,2.0
57568,417,5428,3.0
72841,509,2674,3.0
47474,348,1193,4.0
10258,73,177,3.0
86604,580,671,4.0
31265,224,82,4.0
49875,364,109374,5.0
6757,38,102753,5.0
26010,189,3798,4.0
58733,426,81834,3.5
71600,501,82852,3.0
88594,587,7560,3.0
64020,460,4002,3.5
19670,130,4011,4.0
49265,358,2805,2.0
70736,493,2288,3.0
93690,624,1090,4.0
52416,382,2918,2.0
51711,380,8371,3.5
12768,81,3967,3.0
90777,603,661,3.0
18759,125,920,2.0
62770,452,39292,5.0
63381,457,4480,2.0
32082,232,2352,5.0
95617,627,4447,3.5
75305,522,60950,2.5
89573,596,2707,4.5
47174,346,1287,2.0
37382,268,8360,4.0
42595,306,994,4.0
48908,358,933,4.0
62274,452,3793,1.0
23932,169,36525,3.0
28427,212,224,3.0
28676,212,2145,3.0
28615,212,1639,4.0
98129,655,3175,4.5
2979,17,6790,3.5
34895,249,539,3.0
32992,239,39,5.0
66743,468,33794,3.0
67079,471,1200,4.5
16038,103,393,1.0
22581,157,79702,4.5
42981,306,3250,2.0
99529,665,2881,3.0
25397,186,3996,3.5
37544,270,7346,1.5
21212,149,296,4.0
78137,544,6016,4.5
44720,313,1682,3.5
34922,250,2716,4.0
2443,15,94015,1.0
98140,655,4571,4.0
53750,388,370,2.5
3201,19,328,4.0
30473,216,1617,4.5
15590,102,1276,5.0
81217,552,319,4.0
22307,157,34,1.0
70594,492,307,5.0
25517,187,1721,4.0
84773,567,89759,5.0
46032,331,52975,5.0
41825,299,26749,5.0
58515,426,1573,4.5
4884,26,30810,3.0
89808,596,44555,5.0
9636,67,265,5.0
85310,574,1265,4.5
33895,242,3006,4.0
23101,164,110,3.0
72184,506,32,3.0
1815,15,4410,3.0
10149,72,53996,2.0
10446,73,1262,4.0
75988,528,39183,3.5
69803,481,52666,4.5
90789,603,1010,3.0
28681,212,2194,4.0
13128,84,7293,3.5
7100,42,1573,3.0
45390,321,2312,2.0
37496,270,50,4.0
22681,159,500,2.0
57445,416,550,3.0
34975,250,48997,4.0
24162,175,1210,5.0
99030,664,30793,3.0
32848,236,25952,4.5
90254,598,4310,2.0
82006,559,2078,4.0
30837,220,377,3.0
8533,56,8528,2.0
7077,42,318,5.0
89752,596,8132,5.0
73214,510,25,1.0
85222,573,2871,4.0
95252,624,141422,2.5
60789,441,5989,4.0
98624,661,318,5.0
38582,282,7143,4.0
15403,102,441,4.0
1814,15,4388,3.0
39338,287,1367,4.0
77266,534,2561,4.0
33089,239,1440,3.0
47808,352,103659,3.5
58717,426,74228,3.5
5964,30,5334,4.0
69109,480,223,4.0
99532,665,2953,2.0
81951,559,1210,5.0
17595,118,1690,3.0
56372,407,151,3.0
68869,476,2428,2.0
5107,30,357,4.0
17345,113,9,4.0
89209,595,904,5.0
21101,148,1097,5.0
39551,288,19,5.0
65550,466,2501,4.0
1684,15,3728,4.0
40697,294,3877,3.0
88825,590,364,3.0
1729,15,3977,3.0
21607,150,2001,3.0
76132,529,1244,4.0
3845,22,1356,4.0
79014,547,2363,4.0
23903,169,6378,5.0
76076,529,935,5.0
30321,214,2529,3.0
73295,510,1296,5.0
31350,225,457,5.0
93303,620,115617,4.0
83516,564,1373,3.0
8562,56,40629,5.0
73017,509,4069,2.0
88491,587,4993,2.5
24077,173,40,4.0
80238,547,41566,4.0
67319,472,449,4.0
73734,514,1198,5.0
71449,501,3409,3.0
42989,306,3260,4.0
5171,30,608,5.0
11733,73,107406,4.0
34241,243,6768,3.5
97948,654,4980,3.5
76783,531,38038,3.0
82461,562,480,5.0
91183,605,2871,3.0
61087,445,356,5.0
64650,461,4210,4.0
90828,603,1320,3.0
71863,505,1092,3.0
89295,595,2303,5.0
4106,23,913,4.0
5462,30,2184,4.0
55594,402,5872,3.5
85069,571,39715,3.5
48904,358,922,5.0
83289,564,926,5.0
18397,120,1608,3.0
39185,285,2796,3.0
57859,420,1017,3.0
53756,388,434,4.0
10312,73,456,4.0
8981,57,2194,5.0
24252,175,5943,4.0
64458,461,2329,3.0
39515,287,111364,3.5
22674,159,377,3.0
97348,652,99615,4.0
35184,252,260,4.0
11964,75,2571,5.0
73669,514,965,4.0
13379,86,307,5.0
79248,547,3301,2.0
23780,168,269,4.0
4353,23,2721,3.5
99309,665,380,3.0
4768,25,784,3.0
47939,353,1408,3.5
29718,213,6959,4.5
53667,387,3735,4.0
75950,528,3698,4.0
59450,430,5679,5.0
70782,494,1198,4.0
98808,664,1265,4.0
28719,212,2542,5.0
33247,239,3740,4.0
75389,523,380,3.5
74194,518,585,3.0
66482,468,5502,3.0
48101,353,5040,2.5
79204,547,3128,2.0
26927,197,3703,3.0
4951,26,82459,4.0
24897,179,56367,3.5
33692,242,1196,5.0
91492,607,1127,4.5
8979,57,2178,4.0
79728,547,6269,3.0
96282,641,1073,4.0
10956,73,4989,3.0
44621,312,3274,2.0
43420,311,329,2.0
62131,452,3169,3.5
63191,457,2080,1.5
50149,367,6564,2.5
61130,447,1,3.0
64326,461,1350,3.5
98921,664,4310,2.5
46079,333,1527,4.5
46551,342,1213,5.0
63605,457,64614,2.5
57076,412,1777,3.0
25649,187,7038,3.5
23374,165,2338,2.0
38083,275,54001,5.0
27903,203,3617,4.0
93112,619,253,3.0
22374,157,2003,3.0
63553,457,46970,2.5
10214,72,156607,2.0
72161,505,46578,3.0
16805,108,34,3.0
38120,275,79091,4.5
6550,36,248,2.0
63821,460,357,5.0
56235,405,6211,4.0
81017,550,608,5.0
4657,23,8195,3.0
96746,648,288,4.5
38753,283,33493,1.5
21449,150,70,2.5
83568,564,1495,1.0
32482,235,141,3.5
50619,373,1220,3.0
34529,247,327,2.0
80246,547,43910,4.0
48988,358,1276,5.0
21058,147,3396,3.0
11417,73,57640,3.0
15439,102,799,3.0
21518,150,852,3.5
92260,610,6870,4.0
57975,422,163,4.0
1195,15,1189,3.5
89845,597,898,4.0
76891,533,788,3.0
53951,388,1690,3.0
66385,468,4299,2.5
81692,558,949,4.0
48807,358,361,3.0
70590,492,247,4.0
51912,380,58025,2.5
61056,443,65261,5.0
88769,590,5,3.0
72746,509,2132,5.0
2576,15,117176,1.0
14900,97,588,0.5
7630,48,53121,2.5
35644,255,7361,5.0
84697,565,589,4.0
11285,73,41566,3.0
6352,34,912,5.0
94742,624,78469,2.5
5966,30,5344,4.0
23659,165,30749,1.0
33225,239,3299,4.0
84228,564,2806,1.0
24297,176,1527,4.0
57183,412,3798,4.0
30144,213,104925,3.5
3817,22,588,2.0
16229,105,208,2.5
2476,15,99007,1.0
1836,15,4679,3.0
41176,295,1240,5.0
72297,509,28,4.0
10582,73,2078,5.0
93444,623,377,4.0
55370,400,50,5.0
33850,242,2469,4.0
60538,439,3591,3.0
21161,148,3481,5.0
47563,350,1586,2.0
3911,22,2990,3.0
39283,286,2791,3.0
86875,580,2294,3.0
50625,373,1242,4.0
74297,518,1191,2.0
27513,200,4022,1.0
95300,625,69529,4.0
37592,270,60074,3.5
9401,62,112183,3.0
66946,468,83361,3.5
53035,384,8985,2.0
7878,48,112515,2.5
60647,440,165,4.0
68116,473,5377,3.5
3293,19,592,4.0
76373,529,3608,4.0
24116,174,168,4.0
5480,30,2268,5.0
16922,110,350,4.0
14428,94,6373,2.5
34352,245,219,4.0
57943,421,315,1.0
69470,480,91542,5.0
97612,654,1259,5.0
16004,102,3655,5.0
40455,294,2080,4.0
903,13,590,4.0
15504,102,1094,4.0
86632,580,912,4.0
39951,292,2502,4.5
56262,405,7143,3.5
54615,390,858,5.0
73827,514,5060,5.0
40364,294,1339,3.0
46390,339,74510,4.5
38343,279,480,5.0
63723,458,733,3.5
27519,200,4299,3.5
83142,564,540,4.0
40595,294,2961,5.0
32506,235,588,4.5
1560,15,3004,1.0
77649,537,937,5.0
95319,625,96821,5.0
60329,436,2858,3.0
66398,468,4409,2.5
75274,522,8529,3.0
95420,626,2761,4.0
51283,380,1515,1.0
21419,149,112552,1.5
10909,73,4467,4.5
47733,351,4003,3.0
36845,265,1096,5.0
9196,60,27803,5.0
18953,126,329,3.0
9861,69,596,3.0
80875,548,300,3.0
11801,73,130642,3.5
10504,73,1587,4.0
76393,529,3751,4.0
59857,432,32587,5.0
90459,599,68659,4.0
51105,379,2571,4.0
78831,547,1500,3.5
16412,105,1727,3.0
99694,666,6,5.0
94210,624,4327,5.0
37494,269,1729,4.0
79138,547,2925,5.0
30106,213,97225,2.0
78739,547,1235,4.0
15168,99,1282,3.0
83598,564,1580,4.0
15150,99,1022,3.0
97303,652,8636,3.5
8129,52,52545,4.0
94118,624,3751,3.0
27282,199,60069,1.5
86394,577,5952,5.0
65423,466,783,4.0
34416,245,2672,4.0
62321,452,3999,1.5
59242,430,147,4.5
48495,355,1438,3.0
50165,367,8665,4.0
49800,363,2581,3.0
52349,382,783,3.0
84186,564,2739,5.0
73639,514,720,5.0
39493,287,102903,5.0
61375,450,122882,1.0
55178,396,455,3.0
91557,607,1729,3.5
45957,330,899,4.0
97718,654,2150,4.0
76467,529,6777,4.0
8733,56,107978,5.0
17260,111,4757,3.5
21463,150,196,1.5
528,7,551,4.0
58422,424,2858,3.0
25360,185,3556,4.0
61642,452,1012,4.0
44730,313,1961,4.0
25395,186,3617,1.0
37831,272,119145,0.5
25007,182,270,5.0
18713,124,33166,3.5
19449,130,1036,4.5
1513,15,2710,1.0
99801,667,1199,5.0
67828,472,3330,5.0
45602,324,88744,3.5
30087,213,92681,2.5
16326,105,1136,3.0
91669,607,3751,4.0
30140,213,103883,1.5
28803,212,3275,4.0
45724,327,8360,4.0
83747,564,1967,3.0
40,2,225,3.0
82684,563,1136,4.5
40114,293,1960,4.5
491,6,7361,4.0
55998,405,2208,2.5
68133,473,54004,5.0
91858,608,841,4.0
26354,195,924,5.0
29465,213,1876,2.0
25549,187,2321,4.0
14257,93,3114,4.0
43871,311,2194,3.0
60691,441,260,5.0
34667,247,2012,4.0
28520,212,986,3.0
59972,433,5060,3.5
61348,450,44191,4.0
7553,48,27660,3.5
38287,278,2732,3.0
83410,564,1214,5.0
57441,416,524,4.0
75848,527,6539,3.0
46491,342,300,4.0
10966,73,5103,4.0
32056,232,2202,4.0
40919,294,6503,4.0
45091,316,8368,4.0
11697,73,101525,4.0
43127,308,150,3.0
39237,285,3608,3.0
31714,232,520,4.0
61304,450,2692,5.0
32426,234,4995,5.0
38054,275,6539,5.0
94344,624,5523,2.0
6168,32,442,4.0
422,5,5266,3.5
56274,405,8183,5.0
10200,72,112552,3.5
7788,48,86298,4.0
99137,664,68159,4.0
19746,131,1265,4.0
93308,621,277,1.0
87621,584,60,3.5
86848,580,2105,4.0
91600,607,2355,4.0
32839,236,8154,5.0
87980,585,1914,4.0
47815,352,111362,3.5
30204,214,590,5.0
80168,547,31696,0.5
41928,299,83976,4.0
44161,311,6260,3.0
24322,176,2706,1.5
4705,23,36517,3.5
2917,17,4993,4.5
45942,330,349,3.0
54917,394,1197,5.0
32,2,161,3.0
99088,664,53996,4.5
41444,297,6711,4.5
57630,418,592,3.0
52915,384,4974,3.0
99297,665,317,5.0
34587,247,915,2.0
13414,86,481,3.0
88859,591,370,3.5
15819,102,2717,2.0
19805,132,3456,5.0
25081,182,830,5.0
14586,95,1389,4.0
80010,547,8571,2.5
70136,486,541,5.0
78370,546,145,3.0
20939,145,316,5.0
89208,595,900,4.0
54188,388,3271,4.0
99639,665,4025,5.0
895,13,318,4.5
88618,587,8582,4.0
10684,73,2671,3.0
25918,189,2668,1.0
42232,303,30707,4.5
95487,627,6,4.0
88110,585,4008,4.0
50559,372,2424,4.0
62657,452,6993,4.0
36095,262,1580,2.0
78206,544,56782,4.0
46943,345,1200,1.5
94583,624,46974,2.0
82198,561,1215,4.0
13628,88,1777,1.5
30302,214,2078,4.0
56422,407,1217,5.0
23745,167,3101,5.0
91827,608,320,4.0
28454,212,374,1.5
10003,71,908,5.0
83919,564,2232,5.0
64123,461,185,2.0
10494,73,1515,3.0
16785,107,3755,1.5
55894,405,468,3.0
26512,195,2105,3.0
11989,75,4571,2.5
69092,479,89864,5.0
73006,509,4022,3.0
25842,188,1028,4.0
61078,444,3987,4.0
16707,105,7193,3.5
75064,520,32587,3.5
77388,536,39,5.0
79002,547,2324,5.0
69569,481,2692,5.0
54097,388,2610,4.0
18595,122,588,3.0
30636,218,442,3.5
50364,370,7811,3.5
23715,166,6333,4.0
62511,452,5385,3.0
72791,509,2396,5.0
85066,571,27251,3.0
37488,269,1683,4.0
12441,78,1805,5.0
6976,41,2531,3.0
42410,306,16,4.0
53127,384,50189,2.5
40658,294,3552,3.5
92036,608,2700,4.0
19173,128,2353,4.0
60648,440,225,1.0
46467,341,1947,3.0
66633,468,8264,4.0
37574,270,52281,4.5
4949,26,79132,3.5
45221,318,832,4.0
73236,510,488,4.0
72229,507,783,4.0
61904,452,2071,5.0
36018,262,527,3.0
92973,616,780,4.0
89813,596,56782,4.0
43181,308,1387,3.0
73005,509,4017,3.0
21967,152,1196,4.0
61657,452,1089,2.0
54266,388,4312,3.0
23799,168,391,3.0
47614,350,3409,4.0
6626,37,1,4.0
72619,509,1482,3.0
15525,102,1185,4.0
25777,188,312,4.0
16071,103,1584,3.5
23711,166,5989,4.5
36336,262,5957,0.5
64903,463,920,4.0
61972,452,2384,3.0
99878,670,1704,4.0
69241,480,3897,4.0
52553,382,45221,2.0
27621,200,56174,4.5
1421,15,2194,4.0
83933,564,2260,2.0
69272,480,5418,5.0
50892,376,4226,2.0
78304,545,1228,5.0
39693,290,6548,4.5
12761,81,3578,3.5
75689,525,4443,5.0
49661,363,541,5.0
67229,471,8783,2.5
81427,553,106002,3.0
12814,81,8014,3.5
45803,328,2141,3.5
80159,547,30712,4.5
90172,598,2881,3.0
5918,30,4898,4.0
18150,119,2411,2.0
38291,278,2997,2.0
91038,605,1393,4.0
77926,542,5816,3.5
76310,529,3037,4.0
89441,596,1080,4.0
16241,105,318,3.0
40216,294,376,3.5
63464,457,6874,3.0
9315,61,30793,1.5
18732,125,318,5.0
33090,239,1456,2.0
75745,527,296,3.0
43092,307,31410,4.0
13105,84,4886,4.0
84796,568,356,1.0
77865,540,8783,4.5
92692,615,5903,3.0
50151,367,6659,4.5
24591,177,588,4.0
83052,564,382,2.0
38763,283,40583,4.5
84996,570,57528,4.5
32646,236,590,3.0
83356,564,1086,5.0
61699,452,1225,4.0
61413,451,2915,4.0
11452,73,61024,3.5
87172,580,6979,3.5
60187,434,1213,4.0
96973,648,72011,3.0
11136,73,7438,4.0
85886,575,2565,3.0
21308,149,7451,4.5
73348,510,2801,4.0
42311,304,1884,5.0
30422,215,1079,3.0
45306,320,44555,4.5
73861,515,80463,5.0
49001,358,1339,1.0
98817,664,1393,4.0
47691,350,5378,4.0
65248,463,4681,2.0
17586,118,1573,4.0
7797,48,88140,2.5
54507,389,292,4.0
51491,380,3617,3.0
60780,441,5365,4.0
77725,537,1225,3.0
60439,439,1320,3.0
90679,602,471,3.0
10025,72,2,2.5
57065,412,1580,3.0
94606,624,51255,4.5
94605,624,50872,3.0
80897,548,370,3.0
36025,262,596,2.0
70103,484,719,4.0
58402,424,475,4.5
36944,265,2948,2.0
18386,120,1387,4.5
17812,119,903,5.0
85528,574,53322,3.0
81671,557,73106,4.0
79539,547,4765,2.0
11933,75,1358,0.5
21548,150,1391,3.5
74997,520,2321,3.0
73282,510,1214,2.0
29122,212,37733,3.0
48139,353,5833,3.0
50013,367,1214,4.5
40799,294,4862,3.5
63100,457,1240,3.0
57338,415,161,4.0
965,15,5,4.5
15835,102,2779,4.0
7693,48,64957,3.5
7414,48,1240,3.5
33906,242,3102,4.0
67405,472,1078,4.0
42206,303,4571,4.5
12838,81,44694,3.0
32213,232,3020,5.0
28655,212,2023,2.5
3233,19,383,3.0
29750,213,8633,3.0
64108,461,111,3.5
13523,88,104,0.5
98680,662,300,3.0
16496,105,2862,2.5
47500,348,3223,5.0
47919,353,1250,3.0
87551,582,4188,5.0
24480,176,80463,2.5
43937,311,2802,2.5
17103,111,1721,1.5
89750,596,7460,3.0
59831,432,2571,5.0
21622,150,2273,3.5
68481,475,47200,2.0
91711,607,5254,3.5
27217,199,34319,3.5
73665,514,923,5.0
54625,390,1101,3.0
8371,56,1732,4.0
9179,60,4973,4.5
83910,564,2186,3.0
34926,250,3147,5.0
62190,452,3420,4.0
68060,472,38038,4.0
5601,30,2851,2.0
5259,30,1198,5.0
4753,24,786,4.0
78127,544,5459,4.0
29301,213,256,0.5
60109,434,508,2.0
21499,150,586,2.5
95278,625,2710,1.5
18147,119,2404,2.0
96818,648,2843,4.0
37068,267,49272,4.0
24552,177,288,3.0
80330,547,52722,2.5
169,4,440,4.0
49720,363,1356,3.0
56901,408,2716,3.0
80869,548,265,2.0
54299,388,4967,3.0
40014,292,4787,4.0
54492,389,204,3.0
16581,105,3946,2.0
64797,462,1500,3.0
68631,475,78209,1.5
54288,388,4816,3.0
36769,263,8636,3.5
13419,86,508,3.0
77912,542,3751,4.0
22047,152,6539,3.0
65405,466,527,5.0
20405,136,2014,3.5
42982,306,3252,3.0
58823,427,4022,3.0
70704,493,1221,3.0
87196,580,7766,4.0
99380,665,1097,5.0
97872,654,3671,4.5
52916,384,4993,4.0
19783,132,153,3.5
93407,622,1291,5.0
88527,587,6016,4.5
70612,492,793,4.0
48990,358,1279,4.0
91159,605,2572,3.0
86043,575,4291,4.0
50531,371,143385,4.5
12484,78,3386,5.0
87298,580,46976,5.0
37387,268,8961,4.5
21893,151,440,3.0
94569,624,45186,2.5
6011,30,5857,1.0
71062,497,2105,1.0
42155,303,2194,4.0
26169,193,111,5.0
12243,77,3704,3.5
8416,56,2797,4.0
27926,204,1304,4.0
71690,502,1288,5.0
72754,509,2161,2.0
36782,264,911,4.0
4442,23,3751,4.0
60591,439,4678,3.0
28740,212,2706,2.5
88816,590,337,4.0
5329,30,1390,3.0
44452,312,780,1.0
51309,380,1721,3.0
66050,468,1997,2.5
21178,148,4993,5.0
76696,531,919,4.0
65752,468,524,3.0
843,12,1235,5.0
46588,342,1633,4.0
45774,328,1214,3.5
87958,585,1287,5.0
673,8,5669,3.0
95939,634,2002,2.0
36904,265,1945,5.0
36793,264,1569,5.0
82139,561,260,4.5
11405,73,56145,4.0
93678,624,1031,5.0
10430,73,1220,3.5
27619,200,54999,4.0
29867,213,52456,3.5
30958,220,2436,5.0
72414,509,529,4.0
411,5,3948,3.5
63641,457,96488,3.0
4917,26,54503,2.5
57511,417,1693,4.0
100004,671,6565,3.5
88158,586,5445,5.0
66004,468,1735,3.0
39930,292,2100,4.0
48118,353,5377,3.0
71664,502,1089,5.0
11102,73,6957,2.0
11984,75,3948,3.5
31493,229,1221,4.5
32155,232,2731,2.0
31463,228,6365,1.0
86455,578,6377,4.0
25478,187,953,3.0
54068,388,2402,2.0
77079,534,303,3.0
81335,553,33493,5.0
13750,88,52973,3.0
36142,262,2617,2.0
19569,130,2108,4.0
42458,306,260,5.0
75618,525,1580,5.0
18837,125,3253,4.5
67283,472,176,3.0
40342,294,1136,4.5
15679,102,1945,5.0
10914,73,4571,3.5
59827,432,2054,4.0
68659,475,82095,0.5
86808,580,1909,4.0
40369,294,1366,4.0
16672,105,5959,4.0
21542,150,1371,2.5
5158,30,556,4.0
18323,119,3928,3.0
41313,295,7367,2.5
2852,17,2707,3.5
89489,596,1408,4.0
39318,287,1015,4.0
88840,590,468,3.0
28516,212,934,3.0
43752,311,1409,1.5
44822,313,4994,4.0
53005,384,7438,4.0
22593,157,85414,3.5
16620,105,4643,2.5
59539,431,186,2.5
67716,472,2700,4.0
603,8,858,5.0
1292,15,1484,3.0
79147,547,2941,5.0
60398,439,480,3.0
54128,388,2826,2.0
99157,664,71535,4.5
1003,15,161,3.0
102,3,318,5.0
76915,533,1295,1.0
76400,529,3908,2.0
21744,150,4571,3.5
23330,165,1661,1.5
78013,544,47,5.0
14959,97,2918,1.5
62185,452,3392,1.0
867,12,3793,5.0
71904,505,1270,3.5
46457,340,102125,3.0
6990,41,2916,3.5
53939,388,1620,3.0
39894,292,1271,5.0
34485,246,1580,5.0
9822,68,26025,3.5
848,12,1732,3.0
12803,81,7265,3.5
60684,441,110,3.0
86236,577,1197,5.0
85594,575,261,4.0
48509,355,1961,4.0
84091,564,2523,3.0
60386,439,196,3.0
7634,48,53883,4.0
53073,384,39446,3.5
98550,660,6807,4.0
90672,602,382,2.0
